id,export,export_en,id_exportfee_id
2071,مسموح التصدير,Export allowed,38252000
2072,مسموح التصدير,Export allowed,38253000
2073,مسموح التصدير,Export allowed,38254100
2074,مسموح التصدير,Export allowed,38254900
2075,مسموح التصدير,Export allowed,38255000
2076,مسموح التصدير,Export allowed,38256100
2077,مسموح التصدير,Export allowed,38256900
2078,مسموح التصدير,Export allowed,38259000
2079,مسموح التصدير,Export allowed,38260000
2080,مسموح التصدير,Export allowed,39011000
2081,مسموح التصدير,Export allowed,39012000
2082,مسموح التصدير,Export allowed,39013000
2083,مسموح التصدير,Export allowed,39014000
2084,مسموح التصدير,Export allowed,39019000
2085,مسموح التصدير,Export allowed,39021000
2086,مسموح التصدير,Export allowed,39022000
2087,مسموح التصدير,Export allowed,39023000
2088,مسموح التصدير,Export allowed,39029000
2089,مسموح التصدير,Export allowed,39031100
2090,مسموح التصدير,Export allowed,39031900
2091,مسموح التصدير,Export allowed,39032000
2092,مسموح التصدير,Export allowed,39033000
2093,مسموح التصدير,Export allowed,39039000
2094,مسموح التصدير,Export allowed,39041000
2095,مسموح التصدير,Export allowed,39042100
2096,مسموح التصدير,Export allowed,39042200
2097,مسموح التصدير,Export allowed,39043000
2098,مسموح التصدير,Export allowed,39044000
2099,مسموح التصدير,Export allowed,39045000
2100,مسموح التصدير,Export allowed,39046100
2101,مسموح التصدير,Export allowed,39046900
2102,مسموح التصدير,Export allowed,39049000
2103,مسموح التصدير,Export allowed,39051200
2104,مسموح التصدير,Export allowed,39051900
2105,مسموح التصدير,Export allowed,39052100
2106,مسموح التصدير,Export allowed,39052900
2107,مسموح التصدير,Export allowed,39053000
2108,مسموح التصدير,Export allowed,39059100
2109,مسموح التصدير,Export allowed,39059900
2110,مسموح التصدير,Export allowed,39061000
2111,مسموح التصدير,Export allowed,39069000
2112,مسموح التصدير,Export allowed,39071000
2113,مسموح التصدير,Export allowed,39072100
2114,مسموح التصدير,Export allowed,39072900
2115,مسموح التصدير,Export allowed,39073000
2116,مسموح التصدير,Export allowed,39074000
2117,مسموح التصدير,Export allowed,39075000
2118,مسموح التصدير,Export allowed,39076100
2119,مسموح التصدير,Export allowed,39076900
2120,مسموح التصدير,Export allowed,39077000
2121,مسموح التصدير,Export allowed,39079100
2122,مسموح التصدير,Export allowed,39079900
2123,مسموح التصدير,Export allowed,39081000
2124,مسموح التصدير,Export allowed,39089000
2125,مسموح التصدير,Export allowed,39091000
2126,مسموح التصدير,Export allowed,39092000
2127,مسموح التصدير,Export allowed,39093100
2128,مسموح التصدير,Export allowed,39093900
2129,مسموح التصدير,Export allowed,39094000
2130,مسموح التصدير,Export allowed,39095000
2131,مسموح التصدير,Export allowed,39100000
2132,مسموح التصدير,Export allowed,39111000
2133,مسموح التصدير,Export allowed,39112000
2134,مسموح التصدير,Export allowed,39119000
2135,مسموح التصدير,Export allowed,39121100
2136,مسموح التصدير,Export allowed,39121200
2137,مسموح التصدير,Export allowed,39122000
2138,مسموح التصدير,Export allowed,39123100
2139,مسموح التصدير,Export allowed,39123900
2140,مسموح التصدير,Export allowed,39129000
2141,مسموح التصدير,Export allowed,39131000
2142,مسموح التصدير,Export allowed,39139000
2143,مسموح التصدير,Export allowed,39140000
2144,مسموح التصدير,Export allowed,39151000
2145,مسموح التصدير,Export allowed,39152000
2146,مسموح التصدير,Export allowed,39153000
2147,مسموح التصدير,Export allowed,39159000
2148,مسموح التصدير,Export allowed,39161000
2149,مسموح التصدير,Export allowed,39162000
2150,مسموح التصدير,Export allowed,39169000
2151,مسموح التصدير,Export allowed,39171000
2152,مسموح التصدير,Export allowed,39172100
2153,مسموح التصدير,Export allowed,39172200
2154,مسموح التصدير,Export allowed,39172300
2155,مسموح التصدير,Export allowed,39172900
2156,مسموح التصدير,Export allowed,39173100
2157,مسموح التصدير,Export allowed,39173200
2158,مسموح التصدير,Export allowed,39173300
2159,مسموح التصدير,Export allowed,39173900
2160,مسموح التصدير,Export allowed,39174000
2161,مسموح التصدير,Export allowed,39181000
2162,مسموح التصدير,Export allowed,39189000
2163,مسموح التصدير,Export allowed,39191000
2164,مسموح التصدير,Export allowed,39199000
2165,مسموح التصدير,Export allowed,39201000
2166,مسموح التصدير,Export allowed,39202000
2167,مسموح التصدير,Export allowed,39203000
2168,مسموح التصدير,Export allowed,39204300
2169,مسموح التصدير,Export allowed,39204900
2170,مسموح التصدير,Export allowed,39205100
2171,مسموح التصدير,Export allowed,39205900
2172,مسموح التصدير,Export allowed,39206100
2173,مسموح التصدير,Export allowed,39206200
2174,مسموح التصدير,Export allowed,39206300
2175,مسموح التصدير,Export allowed,39206900
2176,مسموح التصدير,Export allowed,39207100
2177,مسموح التصدير,Export allowed,39207300
2178,مسموح التصدير,Export allowed,39207900
2179,مسموح التصدير,Export allowed,39209100
2180,مسموح التصدير,Export allowed,39209200
2181,مسموح التصدير,Export allowed,39209300
2182,مسموح التصدير,Export allowed,39209400
2183,مسموح التصدير,Export allowed,39209900
2184,مسموح التصدير,Export allowed,39211100
2185,مسموح التصدير,Export allowed,39211200
2186,مسموح التصدير,Export allowed,39211300
2187,مسموح التصدير,Export allowed,39211400
2188,مسموح التصدير,Export allowed,39211900
2189,مسموح التصدير,Export allowed,39219000
2190,مسموح التصدير,Export allowed,39221000
2191,مسموح التصدير,Export allowed,39222000
2192,مسموح التصدير,Export allowed,39229000
2193,مسموح التصدير,Export allowed,39231000
2194,مسموح التصدير,Export allowed,39232100
2195,مسموح التصدير,Export allowed,39232900
2196,مسموح التصدير,Export allowed,39233010
2197,مسموح التصدير,Export allowed,39233090
2198,مسموح التصدير,Export allowed,39234000
2199,مسموح التصدير,Export allowed,39235000
2200,مسموح التصدير,Export allowed,39239000
2201,مسموح التصدير,Export allowed,39241000
2202,مسموح التصدير,Export allowed,39249000
2203,مسموح التصدير,Export allowed,39251000
2204,مسموح التصدير,Export allowed,39252000
2205,مسموح التصدير,Export allowed,39253000
2206,مسموح التصدير,Export allowed,39259000
2207,مسموح التصدير,Export allowed,39261000
2208,مسموح التصدير,Export allowed,39262010
2209,مسموح التصدير,Export allowed,39262090
2210,مسموح التصدير,Export allowed,39263000
2211,مسموح التصدير,Export allowed,39264000
2212,مسموح التصدير,Export allowed,39269010
2213,مسموح التصدير,Export allowed,39269020
2214,مسموح التصدير,Export allowed,39269030
2215,مسموح التصدير,Export allowed,39269040
2216,مسموح التصدير,Export allowed,39269050
2217,مسموح التصدير,Export allowed,39269060
2218,مسموح التصدير,Export allowed,39269070
2219,مسموح التصدير,Export allowed,39269091
2220,مسموح التصدير,Export allowed,39269092
2221,مسموح التصدير,Export allowed,39269099
2222,مسموح التصدير,Export allowed,40011000
2223,مسموح التصدير,Export allowed,40012100
2224,مسموح التصدير,Export allowed,40012200
2225,مسموح التصدير,Export allowed,40012910
2226,مسموح التصدير,Export allowed,40012990
2227,مسموح التصدير,Export allowed,40013010
2228,مسموح التصدير,Export allowed,40013090
2229,مسموح التصدير,Export allowed,40021100
2230,مسموح التصدير,Export allowed,40021910
2231,مسموح التصدير,Export allowed,40021990
2232,مسموح التصدير,Export allowed,40022010
2233,مسموح التصدير,Export allowed,40022090
2234,مسموح التصدير,Export allowed,40023110
2235,مسموح التصدير,Export allowed,40023190
2236,مسموح التصدير,Export allowed,40023910
2237,مسموح التصدير,Export allowed,40023990
2238,مسموح التصدير,Export allowed,40024100
2239,مسموح التصدير,Export allowed,40024910
2240,مسموح التصدير,Export allowed,40024990
2241,مسموح التصدير,Export allowed,40025100
2242,مسموح التصدير,Export allowed,40025910
2243,مسموح التصدير,Export allowed,40025990
2244,مسموح التصدير,Export allowed,40026010
2245,مسموح التصدير,Export allowed,40026090
2246,مسموح التصدير,Export allowed,40027010
2247,مسموح التصدير,Export allowed,40027090
2248,مسموح التصدير,Export allowed,40028010
2249,مسموح التصدير,Export allowed,40028090
2250,مسموح التصدير,Export allowed,40029100
2251,مسموح التصدير,Export allowed,40029910
2252,مسموح التصدير,Export allowed,40029990
2253,مسموح التصدير,Export allowed,40030010
2254,مسموح التصدير,Export allowed,40030090
2255,مسموح التصدير,Export allowed,40040000
2256,مسموح التصدير,Export allowed,40051000
